,#miRNA,read_count,precursor,total,s01,s02,s03,s04,s05,s06,s07,s08,s09,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s01(norm),s02(norm),s03(norm),s04(norm),s05(norm),s06(norm),s07(norm),s08(norm),s09(norm),s10(norm),s11(norm),s12(norm),s13(norm),s14(norm),s15(norm),s16(norm),s17(norm),s18(norm),s19(norm),s20(norm),s21(norm),s22(norm),s23(norm),s24(norm)
432,bta-miR-708,12.0,bta-mir-708,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.47,0.0,0.0,1.84,9.21,1.28,0.0,3.14,0.0,0.0,0.0
433,bta-miR-760-5p,11.0,bta-mir-760,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.96,0.0,0.0,0.0,0.0,0.0,2.82,1.78,0.0,0.0,0.0,1.2,0.0,2.47,2.17,0.0,1.84,3.69,0.0,0.0,3.14,0.0,0.0,1.43
434,bta-miR-362-5p,11.0,bta-mir-362,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,2.03,1.2,0.0,0.0,0.0,0.0,1.84,1.84,3.83,0.0,0.0,0.0,2.13,0.0
435,bta-miR-2355-5p,2.0,bta-mir-2355,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0
436,bta-miR-2332,5.0,bta-mir-2332,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,6.28,0.0,0.0,1.43
437,bta-miR-190b,5.0,bta-mir-190b,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,2.13,0.0
438,bta-miR-1298,2.0,bta-mir-1298,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,bta-miR-2284ac,26.0,bta-mir-2284ac,26.0,0.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,12.27,0.0,15.56,1.69,3.77,0.0,0.0,2.5,3.71,0.0,1.2,0.0,2.47,0.0,3.89,3.67,0.0,1.28,0.0,0.0,3.6,0.0,2.87
440,bta-miR-345-5p,60.0,bta-mir-345,60.0,0.0,3.0,7.0,4.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,5.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,1.0,9.0,0.0,7.36,14.08,12.45,8.44,0.0,0.0,1.78,4.99,1.24,2.03,4.82,20.03,4.94,10.85,0.0,5.51,9.21,2.55,5.07,0.0,0.0,2.13,12.9
441,bta-miR-2904,116.0,bta-mir-2904-1,116.0,0.0,3.0,6.0,1.0,7.0,8.0,8.0,12.0,4.0,12.0,2.0,6.0,1.0,0.0,0.0,5.0,8.0,2.0,8.0,5.0,4.0,4.0,4.0,6.0,0.0,7.36,12.07,3.11,11.81,30.16,22.59,21.39,9.98,14.84,4.06,7.23,6.68,0.0,0.0,19.44,14.69,3.69,10.22,12.69,12.56,7.21,8.52,8.6
442,bta-miR-2904,116.0,bta-mir-2904-2,116.0,0.0,3.0,6.0,1.0,7.0,8.0,8.0,12.0,4.0,12.0,2.0,6.0,1.0,0.0,0.0,5.0,8.0,2.0,8.0,5.0,4.0,4.0,4.0,6.0,0.0,7.36,12.07,3.11,11.81,30.16,22.59,21.39,9.98,14.84,4.06,7.23,6.68,0.0,0.0,19.44,14.69,3.69,10.22,12.69,12.56,7.21,8.52,8.6
443,bta-miR-2904,116.0,bta-mir-2904-3,116.0,0.0,3.0,6.0,1.0,7.0,8.0,8.0,12.0,4.0,12.0,2.0,6.0,1.0,0.0,0.0,5.0,8.0,2.0,8.0,5.0,4.0,4.0,4.0,6.0,0.0,7.36,12.07,3.11,11.81,30.16,22.59,21.39,9.98,14.84,4.06,7.23,6.68,0.0,0.0,19.44,14.69,3.69,10.22,12.69,12.56,7.21,8.52,8.6
444,bta-miR-2400,79.0,bta-mir-2400,79.0,0.0,3.0,4.0,1.0,10.0,1.0,1.0,7.0,1.0,4.0,9.0,9.0,1.0,3.0,1.0,0.0,2.0,1.0,7.0,3.0,1.0,1.0,2.0,7.0,0.0,7.36,8.04,3.11,16.87,3.77,2.82,12.48,2.5,4.95,18.26,10.84,6.68,7.41,2.17,0.0,3.67,1.84,8.94,7.61,3.14,1.8,4.26,10.03
445,bta-miR-2346,46.0,bta-mir-2346,46.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,6.0,3.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,7.36,4.02,0.0,5.06,7.54,0.0,1.78,0.0,0.0,10.15,3.61,0.0,2.47,2.17,0.0,11.02,5.53,3.83,0.0,18.83,1.8,0.0,8.6
446,bta-miR-196b,22.0,bta-mir-196b,22.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,7.36,4.02,0.0,3.37,0.0,0.0,1.78,0.0,2.47,6.09,2.41,6.68,0.0,0.0,7.78,0.0,0.0,1.28,0.0,0.0,1.8,0.0,2.87
447,bta-miR-95,11.0,bta-mir-95,11.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36,2.01,3.11,0.0,0.0,0.0,0.0,0.0,1.24,4.06,1.2,0.0,0.0,0.0,0.0,1.84,1.84,0.0,0.0,0.0,0.0,0.0,0.0
448,bta-miR-412,19.0,bta-mir-412,19.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,7.36,0.0,0.0,5.06,0.0,5.65,7.13,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,1.28,0.0,0.0,0.0,6.39,1.43
449,bta-miR-1224,71.0,bta-mir-1224,71.0,0.0,2.0,7.0,1.0,0.0,2.0,5.0,12.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,5.0,5.0,8.0,4.0,2.0,3.0,0.0,2.0,0.0,4.91,14.08,3.11,0.0,7.54,14.12,21.39,4.99,3.71,4.06,1.2,20.03,0.0,2.17,3.89,9.18,9.21,10.22,10.15,6.28,5.41,0.0,2.87
450,bta-miR-2299-5p,47.0,bta-mir-2299,47.0,0.0,2.0,4.0,1.0,7.0,1.0,0.0,1.0,1.0,5.0,5.0,3.0,2.0,4.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,4.91,8.04,3.11,11.81,3.77,0.0,1.78,2.5,6.18,10.15,3.61,13.35,9.89,0.0,0.0,1.84,3.69,3.83,2.54,0.0,0.0,4.26,2.87
451,bta-miR-2320-3p,43.0,bta-mir-2320,43.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,5.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,4.91,2.01,6.22,3.37,7.54,0.0,1.78,2.5,8.66,2.03,6.02,0.0,2.47,0.0,3.89,5.51,9.21,1.28,10.15,3.14,3.6,0.0,1.43
452,bta-miR-34c,22.0,bta-mir-34c,22.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,4.91,2.01,0.0,3.37,3.77,0.0,3.57,0.0,4.95,2.03,0.0,0.0,0.0,4.34,0.0,0.0,0.0,5.11,0.0,3.14,0.0,0.0,2.87
453,bta-miR-487a,22.0,bta-mir-487a,22.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,4.91,2.01,0.0,3.37,0.0,2.82,3.57,0.0,1.24,0.0,0.0,6.68,0.0,2.17,0.0,0.0,1.84,8.94,0.0,0.0,0.0,6.39,0.0
454,bta-miR-545-5p,14.0,bta-mir-545,14.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.91,0.0,3.11,1.69,3.77,2.82,0.0,0.0,0.0,0.0,1.2,6.68,0.0,2.17,0.0,1.84,0.0,2.55,0.0,3.14,0.0,0.0,1.43
455,bta-miR-495,26.0,bta-mir-495,26.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.91,0.0,0.0,10.12,0.0,5.65,7.13,0.0,3.71,8.12,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,5.07,3.14,0.0,0.0,0.0
456,bta-miR-2284d,2.0,bta-mir-2284d,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,bta-miR-2284c,8.0,bta-mir-2284c,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,6.68,0.0,0.0,0.0,0.0,1.84,1.28,0.0,0.0,0.0,2.13,0.0
458,bta-miR-2284o,21.0,bta-mir-2284o,21.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.45,6.03,0.0,0.0,3.77,2.82,5.35,2.5,0.0,2.03,2.41,0.0,0.0,2.17,0.0,3.67,0.0,0.0,0.0,9.42,0.0,2.13,1.43
459,bta-miR-2388-3p,7.0,bta-mir-2388,7.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.01,3.11,1.69,0.0,0.0,3.57,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,bta-miR-96,6.0,bta-mir-96,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.45,2.01,3.11,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,1.43
461,bta-miR-2285v,21.0,bta-mir-2285v,21.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.45,2.01,0.0,3.37,0.0,0.0,3.57,2.5,1.24,0.0,3.61,0.0,0.0,4.34,0.0,0.0,5.53,0.0,0.0,6.28,0.0,0.0,4.3
462,bta-miR-362-3p,9.0,bta-mir-362,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.45,2.01,0.0,0.0,0.0,0.0,1.78,0.0,0.0,4.06,0.0,0.0,2.47,0.0,0.0,0.0,0.0,1.28,0.0,0.0,3.6,0.0,0.0
463,bta-miR-18b,2.0,bta-mir-18b,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,bta-miR-2388-5p,22.0,bta-mir-2388,22.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.45,0.0,3.11,6.75,0.0,2.82,1.78,2.5,4.95,4.06,0.0,0.0,2.47,2.17,0.0,0.0,1.84,0.0,0.0,6.28,3.6,0.0,0.0
465,bta-miR-1584-3p,16.0,bta-mir-1584,16.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.45,0.0,3.11,5.06,0.0,0.0,1.78,0.0,2.47,2.03,1.2,0.0,4.94,0.0,0.0,0.0,3.69,1.28,0.0,0.0,0.0,0.0,1.43
466,bta-miR-2285ac,8.0,bta-mir-2285ac,8.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,3.11,3.37,0.0,2.82,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,1.84,0.0,1.28,0.0,0.0,0.0,0.0,0.0
467,bta-miR-2448-5p,8.0,bta-mir-2448,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,3.11,1.69,0.0,0.0,0.0,0.0,1.24,2.03,0.0,0.0,4.94,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,bta-miR-2450a,11.0,bta-mir-2450a,11.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.45,0.0,0.0,6.75,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.84,1.84,0.0,2.54,3.14,0.0,2.13,0.0
469,bta-miR-4523,7.0,bta-mir-4523,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,1.69,0.0,2.82,0.0,0.0,0.0,2.03,1.2,0.0,2.47,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,bta-miR-2389,22.0,bta-mir-2389,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.45,0.0,0.0,1.69,0.0,2.82,0.0,0.0,1.24,0.0,2.41,0.0,9.89,0.0,3.89,5.51,3.69,0.0,0.0,0.0,3.6,4.26,2.87
471,bta-miR-2285c,13.0,bta-mir-2285c,13.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.45,0.0,0.0,1.69,0.0,2.82,3.57,0.0,0.0,2.03,1.2,0.0,0.0,0.0,0.0,0.0,1.84,1.28,0.0,3.14,0.0,4.26,1.43
472,bta-miR-500,13.0,bta-mir-500,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.45,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,5.11,0.0,0.0,0.0,2.13,4.3
473,bta-miR-134,9.0,bta-mir-134,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.45,0.0,0.0,1.69,0.0,0.0,1.78,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,1.84,0.0,1.28,5.07,0.0,0.0,0.0,1.43
474,bta-miR-2399-5p,11.0,bta-mir-2399,11.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.45,0.0,0.0,0.0,7.54,0.0,0.0,0.0,2.47,0.0,2.41,0.0,0.0,0.0,0.0,1.84,0.0,2.55,0.0,0.0,0.0,0.0,1.43
475,bta-miR-2469,2.0,bta-mir-2469,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,bta-miR-2441,7.0,bta-mir-2441,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.45,0.0,0.0,0.0,0.0,2.82,0.0,0.0,1.24,2.03,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,2.13,1.43
477,bta-miR-9-3p,4.0,bta-mir-9-1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0
478,bta-miR-9-3p,4.0,bta-mir-9-2,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0
479,bta-miR-7,2.0,bta-mir-7-1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,bta-miR-7,2.0,bta-mir-7-2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,bta-miR-7,2.0,bta-mir-7-3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,bta-miR-3432b,3.0,bta-mir-3432b,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,bta-miR-3120,12.0,bta-mir-3120,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,1.78,0.0,2.47,0.0,1.2,0.0,2.47,2.17,0.0,3.67,0.0,1.28,0.0,0.0,0.0,2.13,1.43
484,bta-miR-2322-3p,1.0,bta-mir-2322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,bta-miR-2284g,3.0,bta-mir-2284g,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,bta-miR-1247-3p,4.0,bta-mir-1247,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,2.13,0.0
487,bta-miR-2285u,37.0,bta-mir-2285u,37.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,8.04,6.22,3.37,3.77,0.0,0.0,0.0,2.47,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61,2.54,0.0,12.61,0.0,4.3
488,bta-miR-656,6.0,bta-mir-656,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0
489,bta-miR-193a-3p,58.0,bta-mir-193a,58.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,1.0,0.0,3.0,3.0,7.0,2.0,1.0,3.0,1.0,2.0,6.0,0.0,0.0,4.02,9.34,3.37,7.54,5.65,3.57,4.99,3.71,4.06,7.23,20.03,2.47,0.0,11.67,5.51,12.9,2.55,2.54,9.42,1.8,4.26,8.6
490,bta-miR-2425-5p,25.0,bta-mir-2425,25.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.02,6.22,0.0,0.0,0.0,0.0,2.5,3.71,4.06,3.61,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,1.8,0.0,2.87
491,bta-miR-7859,12.0,bta-mir-7859,12.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,0.0,1.69,3.77,8.47,0.0,0.0,1.24,2.03,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,5.07,0.0,0.0,0.0,0.0
492,bta-miR-2368-3p,23.0,bta-mir-2368,23.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,4.02,0.0,0.0,0.0,2.82,0.0,2.5,2.47,0.0,2.41,6.68,4.94,2.17,0.0,3.67,0.0,2.55,2.54,3.14,1.8,6.39,1.43
493,bta-miR-9-5p,5.0,bta-mir-9-1,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0
